"1","15歳以上就業者数","2015000000","2015年","01104","札幌市 白石区","","93,850","306","284","4","12","8,528","6,468","286","3,608","6,519","16,596","1,933","2,851","3,064","5,120","3,449","2,384","11,354","592","8,261","1,888","10,627","310","15,008","67,905","0.32605","0.30261","0.00426","0.01279","9.08684","6.89185","0.30474","3.84443","6.94619","17.68354","2.05967","3.03783","3.26478","5.45551","3.67501","2.54022","12.09803","0.63079","8.80234","2.01172","11.32339","0.37249","18.03348","81.59403","50,998","220","202","4","6","7,200","3,763","228","2,609","5,371","8,229","758","1,750","1,972","1,986","1,289","1,095","2,651","393","4,123","1,381","5,970","224","10,969","33,835","0.43139","0.39609","0.00784","0.01177","14.11820","7.37872","0.44708","5.11589","10.53179","16.13593","1.48633","3.43151","3.86682","3.89427","2.52755","2.14714","5.19824","0.77062","8.08463","2.70795","11.70634","0.49747","24.36040","75.14213","42,852","86","82","-","6","1,328","2,705","58","999","1,148","8,367","1,175","1,101","1,092","3,134","2,160","1,289","8,703","199","4,138","507","4,657","86","4,039","34,070","0.20069","0.19136","0.00000","0.01400","3.09904","6.31242","0.13535","2.33128","2.67899","19.52534","2.74200","2.56931","2.54831","7.31354","5.04060","3.00803","20.30944","0.46439","9.65649","1.18314","10.86764","0.22516","10.57468","89.20016"
"1","15歳以上就業者数","2015000000","2015年","01105","札幌市 豊平区","","96,299","323","281","8","21","6,099","4,506","429","4,278","4,024","15,939","2,823","3,248","4,024","6,432","3,804","4,147","12,031","699","8,772","4,152","10,540","331","10,626","74,802","0.33541","0.29180","0.00831","0.02181","6.33340","4.67918","0.44549","4.44241","4.17865","16.55157","2.93149","3.37283","4.17865","6.67920","3.95020","4.30638","12.49338","0.72586","9.10913","4.31157","10.94508","0.38597","12.39054","87.22350","51,534","227","197","5","18","5,088","2,890","353","3,023","3,372","7,701","1,255","2,065","2,567","2,591","1,527","1,922","3,122","465","4,289","3,238","5,816","232","7,996","37,490","0.44049","0.38227","0.00970","0.03493","9.87309","5.60795","0.68498","5.86603","6.54325","14.94353","2.43529","4.00706","4.98118","5.02775","2.96309","3.72958","6.05814","0.90232","8.32266","6.28323","11.28575","0.50746","17.48983","82.00271","44,765","96","84","3","3","1,011","1,616","76","1,255","652","8,238","1,568","1,183","1,457","3,841","2,277","2,225","8,909","234","4,483","914","4,724","99","2,630","37,312","0.21445","0.18765","0.00670","0.00670","2.25846","3.60996","0.16978","2.80353","1.45650","18.40277","3.50274","2.64269","3.25477","8.58036","5.08656","4.97040","19.90171","0.52273","10.01452","2.04177","10.55289","0.24725","6.56827","93.18449"
"1","15歳以上就業者数","2015000000","2015年","01106","札幌市 南区","","59,135","484","465","1","29","4,530","2,161","337","1,689","2,702","9,185","1,625","1,748","2,110","4,482","2,514","2,870","8,312","431","5,311","4,374","4,240","485","6,720","47,690","0.81847","0.78634","0.00169","0.04904","7.66044","3.65435","0.56988","2.85618","4.56921","15.53226","2.74795","2.95595","3.56811","7.57927","4.25129","4.85330","14.05597","0.72884","8.98114","7.39663","7.17003","0.88350","12.24155","86.87494","32,690","308","290","1","28","3,911","1,409","307","1,180","2,387","4,289","755","1,125","1,415","1,775","982","1,441","2,231","276","2,844","3,772","2,254","309","5,348","24,779","0.94218","0.88712","0.00306","0.08565","11.96390","4.31019","0.93913","3.60967","7.30193","13.12022","2.30957","3.44142","4.32854","5.42980","3.00398","4.40808","6.82472","0.84429","8.69991","11.53870","6.89507","1.01525","17.57130","81.41346","26,445","176","175","-","1","619","752","30","509","315","4,896","870","623","695","2,707","1,532","1,429","6,081","155","2,467","602","1,986","176","1,372","22,911","0.66553","0.66175","0.00000","0.00378","2.34071","2.84364","0.11344","1.92475","1.19115","18.51390","3.28985","2.35583","2.62810","10.23634","5.79316","5.40367","22.99490","0.58612","9.32880","2.27642","7.50993","0.71957","5.60939","93.67104"
"1","15歳以上就業者数","2015000000","2015年","01107","札幌市 西区","","91,945","323","272","8","16","6,624","6,787","408","3,327","4,343","16,400","2,280","2,706","3,852","4,958","3,198","4,313","13,677","666","7,316","3,984","6,759","331","13,427","71,428","0.35130","0.29583","0.00870","0.01740","7.20431","7.38159","0.44374","3.61847","4.72348","17.83675","2.47974","2.94306","4.18946","5.39235","3.47817","4.69085","14.87520","0.72435","7.95693","4.33303","7.35113","0.38856","15.76198","83.84946","49,925","223","186","4","13","5,638","4,121","343","2,379","3,737","8,119","981","1,702","2,640","1,903","1,250","2,094","3,772","454","3,690","3,096","3,766","227","9,772","36,160","0.44667","0.37256","0.00801","0.02604","11.29294","8.25438","0.68703","4.76515","7.48523","16.26239","1.96495","3.40911","5.28793","3.81172","2.50376","4.19429","7.55533","0.90936","7.39109","6.20130","7.54331","0.49178","21.17030","78.33792","42,020","100","86","4","3","986","2,666","65","948","606","8,281","1,299","1,004","1,212","3,055","1,948","2,219","9,905","212","3,626","888","2,993","104","3,655","35,268","0.23798","0.20466","0.00952","0.00714","2.34650","6.34460","0.15469","2.25607","1.44217","19.70728","3.09139","2.38934","2.88434","7.27035","4.63589","5.28082","23.57211","0.50452","8.62922","2.11328","7.12280","0.26648","9.36531","90.36821"
"1","15歳以上就業者数","2015000000","2015年","01108","札幌市 厚別区","","55,077","264","242","3","3","3,545","4,026","391","2,428","3,667","9,519","1,686","1,688","2,037","2,930","1,939","3,189","7,749","517","4,510","1,782","3,204","267","7,574","44,032","0.47933","0.43938","0.00545","0.00545","6.43644","7.30977","0.70992","4.40837","6.65795","17.28308","3.06117","3.06480","3.69846","5.31982","3.52053","5.79008","14.06939","0.93869","8.18854","3.23547","5.81731","0.51472","14.60104","84.88424","30,058","199","181","3","3","3,077","2,395","360","1,857","2,896","4,564","860","1,093","1,434","1,089","791","1,547","2,051","373","2,316","1,341","1,809","202","5,475","22,572","0.66205","0.60217","0.00998","0.00998","10.23688","7.96793","1.19768","6.17806","9.63471","15.18398","2.86114","3.63630","4.77078","3.62300","2.63158","5.14672","6.82347","1.24093","7.70510","4.46137","6.01836","0.71507","19.38122","79.90371","25,019","65","61","-","-","468","1,631","31","571","771","4,955","826","595","603","1,841","1,148","1,642","5,698","144","2,194","441","1,395","65","2,099","21,460","0.25980","0.24381","0.00000","0.00000","1.87058","6.51905","0.12391","2.28227","3.08166","19.80495","3.30149","2.37819","2.41017","7.35841","4.58851","6.56301","22.77469","0.57556","8.76934","1.76266","5.57576","0.27514","8.88503","90.83982"
"1","15歳以上就業者数","2015000000","2015年","01109","札幌市 手稲区","","58,860","243","234","13","21","4,961","6,182","268","1,473","4,420","10,852","1,250","1,341","1,906","2,993","2,223","2,768","8,442","527","4,460","1,736","2,781","256","11,164","44,659","0.41284","0.39755","0.02209","0.03568","8.42847","10.50289","0.45532","2.50255","7.50934","18.43697","2.12368","2.27829","3.23819","5.08495","3.77676","4.70268","14.34251","0.89534","7.57730","2.94937","4.72477","0.45650","19.90763","79.63587","32,913","153","145","10","17","4,310","3,681","236","1,141","3,674","5,428","561","921","1,385","1,105","839","1,453","2,119","374","2,514","1,391","1,601","163","8,008","23,141","0.46486","0.44056","0.03038","0.05165","13.09513","11.18403","0.71704","3.46672","11.16276","16.49196","1.70449","2.79829","4.20806","3.35734","2.54914","4.41467","6.43819","1.13633","7.63832","4.22629","4.86434","0.52057","25.57486","73.90457","25,947","90","89","3","4","651","2,501","32","332","746","5,424","689","420","521","1,888","1,384","1,315","6,323","153","1,946","345","1,180","93","3,156","21,518","0.34686","0.34301","0.01156","0.01542","2.50896","9.63888","0.12333","1.27953","2.87509","20.90415","2.65541","1.61868","2.00794","7.27637","5.33395","5.06802","24.36891","0.58966","7.49990","1.32963","4.54773","0.37550","12.74276","86.88174"
"1","15歳以上就業者数","2015000000","2015年","01110","札幌市 清田区","","49,704","330","319","6","5","4,591","3,141","289","1,437","3,648","9,540","1,241","1,301","1,681","2,572","1,929","2,513","6,458","300","3,821","1,358","3,543","336","7,737","38,088","0.66393","0.64180","0.01207","0.01006","9.23668","6.31941","0.58144","2.89112","7.33945","19.19363","2.49678","2.61750","3.38202","5.17463","3.88098","5.05593","12.99292","0.60357","7.68751","2.73217","7.12820","0.72789","16.76090","82.51121","27,903","231","221","4","5","3,984","2,052","265","1,108","2,912","4,675","598","881","1,187","883","717","1,296","1,736","203","2,093","1,126","1,947","235","6,041","19,680","0.82787","0.79203","0.01434","0.01792","14.27803","7.35405","0.94972","3.97090","10.43615","16.75447","2.14314","3.15737","4.25402","3.16453","2.56962","4.64466","6.22155","0.72752","7.50099","4.03541","6.97774","0.90538","23.27400","75.82062","21,801","99","98","2","-","607","1,089","24","329","736","4,865","643","420","494","1,689","1,212","1,217","4,722","97","1,728","232","1,596","101","1,696","18,408","0.45411","0.44952","0.00917","0.00000","2.78428","4.99518","0.11009","1.50911","3.37599","22.31549","2.94941","1.92652","2.26595","7.74735","5.55938","5.58231","21.65956","0.44493","7.92624","1.06417","7.32077","0.49988","8.39396","91.10616"
"1","15歳以上就業者数","2015000000","2015年","01202","函館市","","117,125","1,042","937","3,095","23","9,747","9,720","669","1,324","6,661","19,706","2,561","2,232","2,357","8,767","4,850","4,996","18,331","1,129","7,643","5,254","7,018","4,137","19,490","86,480","0.88965","0.80000","2.64248","0.01964","8.32188","8.29883","0.57118","1.13042","5.68709","16.82476","2.18655","1.90566","2.01238","7.48517","4.14088","4.26553","15.65080","0.96393","6.52551","4.48581","5.99189","3.75725","17.70096","78.54178","62,636","646","560","2,041","17","8,401","5,235","578","872","5,915","9,226","1,081","1,262","1,526","3,181","1,923","2,529","4,967","753","4,579","4,068","3,836","2,687","13,653","42,460","1.03136","0.89405","3.25851","0.02714","13.41241","8.35781","0.92279","1.39217","9.44345","14.72955","1.72584","2.01482","2.43630","5.07855","3.07012","4.03761","7.92994","1.20218","7.31049","6.49467","6.12427","4.56973","23.21939","72.21088","54,489","396","377","1,054","6","1,346","4,485","91","452","746","10,480","1,480","970","831","5,586","2,927","2,467","13,364","376","3,064","1,186","3,182","1,450","5,837","44,020","0.72675","0.69188","1.93434","0.01101","2.47022","8.23102","0.16701","0.82953","1.36908","19.23324","2.71614","1.78018","1.52508","10.25161","5.37173","4.52752","24.52605","0.69005","5.62315","2.17659","5.83971","2.82613","11.37662","85.79726"
"1","15歳以上就業者数","2015000000","2015年","01203","小樽市","","51,317","362","353","348","19","3,698","5,192","278","529","3,567","9,296","1,047","826","980","3,862","2,149","2,046","8,562","486","3,952","1,928","2,190","710","8,909","39,508","0.70542","0.68788","0.67814","0.03702","7.20619","10.11750","0.54173","1.03085","6.95091","18.11485","2.04026","1.60960","1.90970","7.52577","4.18770","3.98698","16.68453","0.94705","7.70115","3.75704","4.26759","1.44523","18.13463","80.42014","27,330","240","232","229","15","3,231","3,145","247","373","3,206","4,257","403","497","659","1,451","911","1,068","2,115","346","2,295","1,406","1,236","469","6,391","19,234","0.87816","0.84888","0.83791","0.05488","11.82217","11.50750","0.90377","1.36480","11.73070","15.57629","1.47457","1.81851","2.41127","5.30918","3.33333","3.90779","7.73875","1.26601","8.39737","5.14453","4.52250","1.79735","24.49222","73.71043","23,987","122","121","119","4","467","2,047","31","156","361","5,039","644","329","321","2,411","1,238","978","6,447","140","1,657","522","954","241","2,518","20,274","0.50861","0.50444","0.49610","0.01668","1.94689","8.53379","0.12924","0.65035","1.50498","21.00721","2.68479","1.37158","1.33822","10.05128","5.16113","4.07721","26.87706","0.58365","6.90791","2.17618","3.97715","1.04632","10.93214","88.02153"
"1","15歳以上就業者数","2015000000","2015年","01204","旭川市","","152,385","4,067","3,802","2","38","13,941","12,049","779","1,365","7,969","27,489","3,479","2,792","3,671","8,607","5,977","6,929","26,931","1,652","10,376","8,136","6,136","4,069","26,028","116,152","2.66890","2.49500","0.00131","0.02494","9.14854","7.90695","0.51121","0.89576","5.22952","18.03918","2.28303","1.83220","2.40903","5.64819","3.92230","4.54704","17.67300","1.08410","6.80907","5.33911","4.02664","2.78224","17.79704","79.42071","82,441","2,352","2,124","1","37","12,093","7,627","668","867","6,932","13,083","1,608","1,715","2,509","3,070","2,227","3,484","7,283","1,090","5,929","6,514","3,352","2,353","19,757","56,979","2.85295","2.57639","0.00121","0.04488","14.66867","9.25146","0.81028","1.05166","8.40844","15.86953","1.95049","2.08028","3.04339","3.72388","2.70133","4.22605","8.83420","1.32216","7.19181","7.90141","4.06594","2.97513","24.98072","72.04415","69,944","1,715","1,678","1","1","1,848","4,422","111","498","1,037","14,406","1,871","1,077","1,162","5,537","3,750","3,445","19,648","562","4,447","1,622","2,784","1,716","6,271","59,173","2.45196","2.39906","0.00143","0.00143","2.64211","6.32220","0.15870","0.71200","1.48261","20.59648","2.67500","1.53980","1.66133","7.91633","5.36143","4.92537","28.09104","0.80350","6.35794","2.31900","3.98033","2.55509","9.33740","88.10750"
"1","15歳以上就業者数","2015000000","2015年","01205","室蘭市","","37,286","198","196","153","5","3,766","5,613","232","384","2,002","5,322","718","519","1,052","2,349","1,307","1,577","5,536","298","3,297","1,576","1,382","351","9,384","26,169","0.53103","0.52567","0.41034","0.01341","10.10031","15.05391","0.62222","1.02988","5.36931","14.27345","1.92566","1.39194","2.82143","6.29995","3.50534","4.22947","14.84740","0.79923","8.84246","4.22679","3.70649","0.97761","26.13636","72.88603","22,145","115","113","96","5","3,236","4,788","182","308","1,783","2,447","309","304","803","836","473","878","1,354","171","2,064","1,092","901","211","8,029","13,004","0.51930","0.51027","0.43351","0.02258","14.61278","21.62113","0.82186","1.39083","8.05148","11.04990","1.39535","1.37277","3.62610","3.77512","2.13592","3.96478","6.11425","0.77218","9.32039","4.93114","4.06864","0.99322","37.79420","61.21258","15,141","83","83","57","-","530","825","50","76","219","2,875","409","215","249","1,513","834","699","4,182","127","1,233","484","481","140","1,355","13,165","0.54818","0.54818","0.37646","0.00000","3.50043","5.44878","0.33023","0.50195","1.44640","18.98818","2.70127","1.41999","1.64454","9.99273","5.50822","4.61660","27.62037","0.83878","8.14345","3.19662","3.17680","0.95498","9.24284","89.80218"
"1","15歳以上就業者数","2015000000","2015年","01206","釧路市","","74,840","1,048","888","631","437","6,533","6,712","505","514","5,340","12,978","1,689","1,128","1,704","4,859","2,940","3,313","10,612","611","5,038","3,544","4,704","1,679","13,682","54,775","1.40032","1.18653","0.84313","0.58391","8.72929","8.96847","0.67477","0.68680","7.13522","17.34099","2.25681","1.50722","2.27686","6.49252","3.92838","4.42678","14.17958","0.81641","6.73169","4.73544","6.28541","2.39392","19.50781","78.09827","41,632","711","571","473","421","5,663","3,989","427","376","4,738","6,096","792","678","1,166","1,737","1,134","1,681","2,663","399","3,064","2,692","2,732","1,184","10,073","27,643","1.70782","1.37154","1.13615","1.01124","13.60252","9.58157","1.02565","0.90315","11.38067","14.64258","1.90238","1.62855","2.80073","4.17227","2.72387","4.03776","6.39652","0.95840","7.35972","6.46618","6.56226","3.04370","25.89460","71.06170","33,208","337","317","158","16","870","2,723","78","138","602","6,882","897","450","538","3,122","1,806","1,632","7,949","212","1,974","852","1,972","495","3,609","27,132","1.01482","0.95459","0.47579","0.04818","2.61985","8.19983","0.23488","0.41556","1.81282","20.72392","2.70116","1.35510","1.62009","9.40135","5.43845","4.91448","23.93700","0.63840","5.94435","2.56565","5.93833","1.58471","11.55398","86.86131"
"1","15歳以上就業者数","2015000000","2015年","01207","帯広市","","79,840","3,909","3,749","14","46","7,296","6,922","293","624","4,277","13,830","1,742","1,380","2,062","4,883","3,049","3,270","10,601","762","4,798","4,555","5,527","3,923","14,264","56,126","4.89604","4.69564","0.01754","0.05762","9.13828","8.66984","0.36698","0.78156","5.35696","17.32214","2.18186","1.72846","2.58267","6.11598","3.81889","4.09569","13.27781","0.95441","6.00952","5.70516","6.92260","5.27902","19.19449","75.52649","44,102","2,262","2,124","12","38","6,143","4,243","242","428","3,537","6,758","861","809","1,372","1,673","1,275","1,608","2,626","473","2,913","3,649","3,180","2,274","10,424","28,224","5.12902","4.81611","0.02721","0.08616","13.92907","9.62088","0.54873","0.97048","8.02004","15.32357","1.95229","1.83438","3.11097","3.79348","2.89103","3.64609","5.95438","1.07251","6.60514","8.27400","7.21056","5.55691","25.47285","68.97024","35,738","1,647","1,625","2","8","1,153","2,679","51","196","740","7,072","881","571","690","3,210","1,774","1,662","7,975","289","1,885","906","2,347","1,649","3,840","27,902","4.60854","4.54698","0.00560","0.02239","3.22626","7.49622","0.14271","0.54844","2.07063","19.78846","2.46516","1.59774","1.93072","8.98204","4.96390","4.65051","22.31518","0.80866","5.27450","2.53512","6.56724","4.93846","11.50010","83.56144"
"1","15歳以上就業者数","2015000000","2015年","01208","北見市","","55,971","3,388","3,132","515","35","5,282","4,315","266","560","2,701","9,617","1,182","812","1,144","3,282","2,096","2,617","7,415","771","3,760","2,113","4,100","3,903","9,632","38,336","6.05313","5.59575","0.92012","0.06253","9.43703","7.70935","0.47525","1.00052","4.82571","17.18211","2.11181","1.45075","2.04392","5.86375","3.74480","4.67564","13.24793","1.37750","6.71776","3.77517","7.32522","7.52444","18.56914","73.90642","31,001","1,918","1,690","284","32","4,597","2,609","221","351","2,236","4,970","570","487","755","1,269","855","1,311","1,878","531","2,209","1,553","2,365","2,202","7,238","19,196","6.18690","5.45144","0.91610","0.10322","14.82855","8.41586","0.71288","1.13222","7.21267","16.03174","1.83865","1.57092","2.43541","4.09342","2.75798","4.22890","6.05787","1.71285","7.12558","5.00952","7.62879","7.68962","25.27588","67.03450","24,970","1,470","1,442","231","3","685","1,706","45","209","465","4,647","612","325","389","2,013","1,241","1,306","5,537","240","1,551","560","1,735","1,701","2,394","19,140","5.88706","5.77493","0.92511","0.01201","2.74329","6.83220","0.18022","0.83700","1.86223","18.61033","2.45094","1.30156","1.55787","8.06167","4.96996","5.23028","22.17461","0.96115","6.21145","2.24269","6.94834","7.32085","10.30342","82.37573"
"1","15歳以上就業者数","2015000000","2015年","01209","夕張市","","3,721","582","566","-","1","270","544","39","4","175","459","31","8","25","243","141","82","490","93","281","244","9","582","815","2,315","15.64096","15.21096","0.00000","0.02687","7.25611","14.61973","1.04811","0.10750","4.70304","12.33539","0.83311","0.21500","0.67186","6.53050","3.78930","2.20371","13.16850","2.49933","7.55173","6.55738","0.24187","15.67888","21.95582","62.36530","2,049","266","251","-","1","243","333","31","4","152","213","16","5","19","104","55","36","128","55","196","186","6","266","577","1,200","12.98194","12.24988","0.00000","0.04880","11.85944","16.25183","1.51293","0.19522","7.41825","10.39531","0.78087","0.24402","0.92728","5.07565","2.68424","1.75695","6.24695","2.68424","9.56564","9.07760","0.29283","13.02007","28.24278","58.73715","1,672","316","315","-","-","27","211","8","-","23","246","15","3","6","139","86","46","362","38","85","58","3","316","238","1,115","18.89952","18.83971","0.00000","0.00000","1.61483","12.61962","0.47847","0.00000","1.37560","14.71292","0.89713","0.17943","0.35885","8.31340","5.14354","2.75120","21.65072","2.27273","5.08373","3.46890","0.17943","18.93349","14.26004","66.80647"
"1","15歳以上就業者数","2015000000","2015年","01210","岩見沢市","","37,845","3,307","3,244","1","17","3,397","3,296","173","388","1,963","5,855","577","573","832","1,897","1,524","1,837","5,658","628","2,442","2,137","1,343","3,308","6,710","26,484","8.73827","8.57181","0.00264","0.04492","8.97609","8.70921","0.45713","1.02523","5.18695","15.47100","1.52464","1.51407","2.19844","5.01255","4.02695","4.85401","14.95046","1.65940","6.45264","5.64672","3.54869","9.06252","18.38255","72.55493","20,877","1,851","1,800","1","17","2,934","2,133","154","278","1,746","2,656","244","339","579","618","634","957","1,372","421","1,451","1,708","784","1,852","5,084","13,157","8.86622","8.62193","0.00479","0.08143","14.05374","10.21699","0.73765","1.33161","8.36327","12.72213","1.16875","1.62380","2.77339","2.96020","3.03683","4.58399","6.57183","2.01657","6.95023","8.18125","3.75533","9.21714","25.30234","65.48052","16,968","1,456","1,444","-","-","463","1,163","19","110","217","3,199","333","234","253","1,279","890","880","4,286","207","991","429","559","1,456","1,626","13,327","8.58086","8.51014","0.00000","0.00000","2.72867","6.85408","0.11198","0.64828","1.27888","18.85314","1.96252","1.37907","1.49104","7.53772","5.24517","5.18623","25.25931","1.21994","5.84041","2.52829","3.29444","8.87318","9.90920","81.21762"
"1","15歳以上就業者数","2015000000","2015年","01211","網走市","","17,955","1,509","1,473","721","5","1,436","1,434","48","100","712","2,404","294","227","600","1,224","599","861","2,207","310","1,026","1,558","680","2,230","2,875","12,170","8.40434","8.20384","4.01559","0.02785","7.99777","7.98663","0.26734","0.55695","3.96547","13.38903","1.63743","1.26427","3.34169","6.81704","3.33612","4.79532","12.29184","1.72654","5.71429","8.67725","3.78725","12.90883","16.64255","70.44863","10,232","936","903","518","5","1,286","789","42","56","599","1,179","135","132","442","430","240","413","541","216","564","1,280","429","1,454","2,080","6,269","9.14777","8.82525","5.06255","0.04887","12.56841","7.71110","0.41048","0.54730","5.85418","11.52267","1.31939","1.29007","4.31978","4.20250","2.34558","4.03636","5.28733","2.11102","5.51212","12.50977","4.19273","14.83219","21.21799","63.94981","7,723","573","570","203","-","150","645","6","44","113","1,225","159","95","158","794","359","448","1,666","94","462","278","251","776","795","5,901","7.41940","7.38055","2.62851","0.00000","1.94225","8.35168","0.07769","0.56973","1.46316","15.86171","2.05879","1.23009","2.04584","10.28098","4.64845","5.80085","21.57193","1.21714","5.98213","3.59964","3.25003","10.38544","10.63972","78.97484"
"1","15歳以上就業者数","2015000000","2015年","01212","留萌市","","10,813","230","180","128","2","1,163","1,035","75","52","599","1,549","229","123","353","511","320","378","1,590","167","692","1,575","42","358","2,200","8,213","2.12707","1.66466","1.18376","0.01850","10.75557","9.57181","0.69361","0.48090","5.53963","14.32535","2.11782","1.13752","3.26459","4.72579","2.95940","3.49579","14.70452","1.54444","6.39970","14.56580","0.38842","3.32374","20.42522","76.25104","6,173","142","97","78","1","1,035","330","69","31","527","727","106","69","269","152","117","196","414","117","462","1,307","24","220","1,366","4,563","2.30034","1.57136","1.26357","0.01620","16.76656","5.34586","1.11777","0.50219","8.53718","11.77709","1.71716","1.11777","4.35769","2.46234","1.89535","3.17512","6.70663","1.89535","7.48421","21.17285","0.38879","3.57782","22.21499","74.20719","4,640","88","83","50","1","128","705","6","21","72","822","123","54","84","359","203","182","1,176","50","230","268","18","138","834","3,650","1.89655","1.78879","1.07759","0.02155","2.75862","15.19397","0.12931","0.45259","1.55172","17.71552","2.65086","1.16379","1.81034","7.73707","4.37500","3.92241","25.34483","1.07759","4.95690","5.77586","0.38793","2.98572","18.04414","78.97014"
"1","15歳以上就業者数","2015000000","2015年","01213","苫小牧市","","76,793","1,134","1,044","139","135","8,016","10,954","667","532","7,199","11,474","1,268","1,083","1,379","4,048","3,000","2,687","9,293","579","5,324","2,269","5,613","1,273","19,105","50,802","1.47670","1.35950","0.18101","0.17580","10.43845","14.26432","0.86857","0.69277","9.37455","14.94147","1.65119","1.41028","1.79574","5.27131","3.90661","3.49902","12.10136","0.75397","6.93292","2.95470","7.30926","1.78842","26.84040","71.37117","45,241","685","603","114","123","6,762","8,991","597","373","6,262","4,896","504","691","915","1,150","1,056","1,281","1,976","358","3,261","1,621","3,625","799","15,876","24,941","1.51411","1.33286","0.25198","0.27188","14.94662","19.87357","1.31960","0.82447","13.84143","10.82204","1.11403","1.52738","2.02250","2.54194","2.33417","2.83150","4.36772","0.79132","7.20806","3.58303","8.01264","1.91993","38.14879","59.93128","31,552","449","441","25","12","1,254","1,963","70","159","937","6,578","764","392","464","2,898","1,944","1,406","7,317","221","2,063","648","1,988","474","3,229","25,861","1.42305","1.39769","0.07923","0.03803","3.97439","6.22148","0.22186","0.50393","2.96970","20.84812","2.42140","1.24239","1.47059","9.18484","6.16126","4.45614","23.19029","0.70043","6.53841","2.05375","6.30071","1.60330","10.92207","87.47463"
"1","15歳以上就業者数","2015000000","2015年","01214","稚内市","","16,928","519","457","768","13","1,615","1,762","63","85","921","2,521","373","201","424","946","592","688","1,579","339","1,115","1,420","984","1,287","3,390","11,267","3.06593","2.69967","4.53686","0.07680","9.54041","10.40879","0.37216","0.50213","5.44069","14.89249","2.20345","1.18738","2.50473","5.58837","3.49716","4.06427","9.32774","2.00260","6.58672","8.38847","5.81285","8.07200","21.26192","70.66608","9,972","337","287","564","12","1,452","815","54","57","793","1,288","200","133","318","289","237","318","388","238","696","1,160","623","901","2,279","6,169","3.37946","2.87806","5.65584","0.12034","14.56077","8.17288","0.54152","0.57160","7.95227","12.91617","2.00562","1.33373","3.18893","2.89811","2.37665","3.18893","3.89089","2.38668","6.97954","11.63257","6.24749","9.63739","24.37694","65.98567","6,956","182","170","204","1","163","947","9","28","128","1,233","173","68","106","657","355","370","1,191","101","419","260","361","386","1,111","5,098","2.61645","2.44393","2.93272","0.01438","2.34330","13.61415","0.12938","0.40253","1.84014","17.72570","2.48706","0.97757","1.52386","9.44508","5.10351","5.31915","17.12191","1.45198","6.02358","3.73778","5.18976","5.85292","16.84610","77.30099"
